% Distances between instruments for pitch 84 (C6)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC

@DATA
36,'Piano',8,0.03203091248448134,0.10668631809637796,0.008117962998036446,0.011549961719128844,0.06639354676600127,0.03305169094029845,0.07122706560128382,0.04644875679463159,0.032378205662825975,0.044619967251338766,0.04281609834633652,0.02624998158544797,0.027863031289453884,0.04119030038740728,0.04011491845006664,0.02974711591123701,0.03994979870973125,0.034516038804193384,0.03162780846559796,0.009499277541434195,0.0013452456168239425,0.04223627030398933,0.03955527481828177,0.039648143107619015,0.02517777152230306,0.0038186692060308935,0.013715369965667369,0.007617331796031128,0.02010657351292849,0.017401772561300786,0.023206833183357794,0.015493206593814724,0.01441512017840258,0.07543811117086875,0.04990718328143339,0.09938699330427063,0.069927984448735,0.06868797801373773,0.05093689007316351,0.03847850584237816,0.0,0.04927852690252454,0.033928503551761455,0.05900918468582691,0.035176409282391026,0.013481361801162101,0.015872107552716355,0.027946193118810535,0.07339331691293947,0.018578089071523626,0.02782531130291718,0.03490597446658779,0.038502598611024626,0.0747535488215285,0.06531147327477509,0.017101509271852364,0.018354182230436736,0.023057024989470997,0.015250251072760478,0.02133005055464435,0.02214528548138826,0.03251114142101267,0.045045391035393255,0.0013404069156434087,0.02429610785200569,0.032633494970801646,0.06537246466191288,0.022450495489928057,0.024104873220476598,0.02139481782409025,0.0233705519812389,0.051811518624789055,0.03001031562238879,0.032627711445624936,0.035037835737443485,0.038126227141929064,0.05604638430789965
36,'Piano',9,0.08129885491349473,0.1559648449989025,0.057396489900560975,0.060405211446734795,0.11567207366852583,0.08227861768613237,0.022371815873677856,0.0956495319938177,0.0811557036870935,0.09382074245052487,0.09202232266028543,0.0755285084879725,0.07664052931372141,0.09004555011501324,0.0889701681776726,0.07852461393550454,0.0888050484373372,0.08329353682846091,0.08048305819320391,0.05835452726904015,0.050200495344429906,0.09151479720651386,0.0883327728425493,0.08892667001014354,0.0744562984248276,0.05302397014685827,0.06257061969327332,0.05647258152363708,0.06896182324053445,0.06625702228890674,0.07248536008588233,0.06477173349633926,0.06327036990600853,0.1242156091951363,0.0848851675061864,0.14824224303187658,0.11870548247300254,0.11746547603800528,0.09979213980076947,0.08767928104156426,0.04927852690252454,0.0,0.08312927875094757,0.10820995988501303,0.030999263285471396,0.062336611528768064,0.0647273572803223,0.07722472002133507,0.08821132461849768,0.06743333879912959,0.07666244408362001,0.08372648024925722,0.0873360208425082,0.12400137998199649,0.07931759479858377,0.056108374697164835,0.06756074922682594,0.07233555189199552,0.06452877797528501,0.07013835748432025,0.0709480165684626,0.0812886394452802,0.04374306082411527,0.048879492339946866,0.0734968830511918,0.08191202187332618,0.11464430757064793,0.07128973738471034,0.037460865236900585,0.07017231584835777,0.07264907888376343,0.029350410443518538,0.07928884252491332,0.03482525083987555,0.08431636263996801,0.0874047540444536,0.10532491121042419
36,'Piano',10,0.001897591067280115,0.0728563222487497,0.02581910661636476,0.03615054324456072,0.06231393389427833,0.0008768126114630068,0.09759382207632966,0.01252586109543818,0.005949094672580463,0.039268133203756356,0.008913799910132626,0.02559554513984424,0.055134725348788986,0.046086875313012955,0.05690113502548519,0.03967566780767772,0.039556931752773646,0.043576032031873387,0.034737187093921915,0.03976433468598704,0.034335147506251634,0.050670136079290884,0.01312297726020617,0.05929475234086389,0.03165215054801371,0.03010983434573056,0.030415355722023002,0.0327194676778946,0.026272539664960053,0.026666480474216287,0.030807156543819565,0.024115608073865664,0.022819152060569545,0.04900527368006017,0.08373717912906166,0.07304093658147198,0.043487800251532836,0.04224341358680591,0.024590833350364858,0.05746005520066947,0.033928503551761455,0.08312927875094757,0.0,0.025080681134065457,0.06162097370932287,0.03379655685941143,0.027990008795003043,0.04043430027863447,0.09982799353229695,0.03786223958404247,0.042092017546312234,0.044632701373140134,0.07106381565185511,0.09789900494094399,0.09166713917493756,0.04346059716274822,0.028531209898058695,0.03199902868388719,0.019731799097885427,0.04243919039916728,0.04631766789427303,0.04891898727371233,0.07888981807855688,0.035190000917910906,0.033763946675803264,0.023081016031081193,0.062015568134750544,0.027151888301612425,0.05793486906810486,0.05138758971176624,0.04197206264675399,0.0781575753475877,0.037217220222087816,0.059017088955230994,0.03388248084109946,0.038260629771174025,0.053499209992528586
36,'Piano',11,0.026978272201345573,0.04778444845585994,0.05089978775043021,0.06123122437862618,0.037242060101388565,0.025957493745528467,0.09731885050335871,0.012560427891195323,0.031029775806645923,0.01438921743448815,0.016193086339490393,0.03392056819489808,0.0802101504520856,0.07116755644707841,0.08198181615955065,0.06475634894174319,0.0646376128868391,0.06865671316593884,0.05981786822798737,0.06484501582005249,0.05941582864031709,0.025598262286401125,0.038203658394271624,0.03422287854797413,0.03393914545911583,0.05519051547979601,0.055496036856088456,0.05780014881196005,0.05135322079902551,0.051747161608281744,0.041347780272984046,0.04534963414444865,0.047899833194635005,0.07408595481412562,0.10880905292195142,0.09812161771553742,0.06856848138559829,0.06731750230160982,0.04967151448443032,0.03238121590219821,0.05900918468582691,0.10820995988501303,0.025080681134065457,0.0,0.07840235079883236,0.05887723799347688,0.0530706899290685,0.031756764568373994,0.0747561197394072,0.06294292071810793,0.06717269868037769,0.0697133825072056,0.09614449678592057,0.07282713114805422,0.0665952653820478,0.05210158518784819,0.04065500245539017,0.03648797117073093,0.044812480231950884,0.06751987153323273,0.07139834902833848,0.07399966840777779,0.10397049921262234,0.06027068205197636,0.034713076833821216,0.027093243456408945,0.036943694341860796,0.05223256943567788,0.08300690851335006,0.0764682708458317,0.036053769824187315,0.07885954944149448,0.02983050261492066,0.07340727383115012,0.024608007954631934,0.02155604798507411,0.028427336199638834
37,'Pinkillo',1,0.06343064154598094,0.125833376005577,0.03580204573090668,0.046118502245857236,0.08522492755357987,0.06245087877334329,0.03716455881484509,0.06584192290763703,0.067554614945217,0.06401313336434421,0.06220926445934197,0.0445292452025011,0.0630394405718449,0.07627654600538873,0.0752780067795404,0.06492352519362804,0.07428964787340571,0.06969244808658441,0.06569031525203668,0.04408875210556367,0.036355910054860927,0.06109318557683437,0.07473168410067281,0.058868644833200555,0.04446320533971653,0.03300566999371643,0.04820817103101991,0.04167983858246985,0.05416908029936721,0.052572645266424,0.04148609680041094,0.03822511919194135,0.04847762696484131,0.11061452045325977,0.07128407876430991,0.13455573535405793,0.10510439373112605,0.10386438729612878,0.08598948789646366,0.05787167195538361,0.035176409282391026,0.030999263285471396,0.06162097370932287,0.07840235079883236,0.0,0.04771354070543393,0.050194764032574585,0.046645586230458363,0.05833585163655295,0.05371549490752555,0.06300172058530822,0.07008238374897881,0.07367900789341565,0.09414671493453396,0.049509985712403115,0.026300765610984173,0.037747348343442184,0.04191437962810143,0.04673656530053888,0.056506459837035374,0.05732169476377929,0.0676875507034037,0.030141972082238764,0.03527840359807036,0.043689273965011134,0.05130910734242341,0.08476563077491832,0.05762690477231908,0.023859776495024087,0.05657122710648127,0.042348580974645035,0.01774901183835033,0.0485718481839117,0.004995076967682241,0.05379434284420042,0.05684630281375825,0.07539314707422597
38,'PivanaFlute',1,0.03189896579213131,0.10630826320022153,0.012847159290006696,0.002690348007605866,0.0656998147482244,0.03291974424794842,0.08470842740244593,0.04631681010228156,0.02784746218683096,0.04448802055898873,0.042684151653986487,0.025173804514978738,0.022380906571629944,0.02856300529995481,0.02756446607410648,0.01720998448819411,0.02657610716797179,0.02197890738115048,0.018146446664435864,0.006325073486433263,0.012136116184338158,0.04156807277147889,0.027018143395238874,0.046158885327670256,0.02493809253436105,0.015725327051533858,0.003381201137388426,0.008109895650944738,0.00918504056800292,0.007130076385195141,0.02213065611288857,0.014417029523345495,0.011488857113072357,0.06290097974782587,0.05098336035190262,0.08684219464862401,0.057390853025692114,0.05615084659069484,0.038275947191029724,0.044595360279032915,0.013481361801162101,0.062336611528768064,0.03379655685941143,0.05887723799347688,0.04771354070543393,0.0,0.005806548064408386,0.02712047342510289,0.08687467871410158,0.006001954202091625,0.015288179879874278,0.02236884304354489,0.03823331666668526,0.08496649805723079,0.07879283507593719,0.030582871073014464,0.018222235538086707,0.02238926682274595,0.01417407400229125,0.009633806715805104,0.013517860053512423,0.019974009997969767,0.04612156810586248,0.013458277034976736,0.024164161159655667,0.031783994537067935,0.06524051796956284,0.009913364066885156,0.025181050290945823,0.018622789968846424,0.028593722901384955,0.06529288042595115,0.02904673537855622,0.046109073246787036,0.034269230038844946,0.037321190008402776,0.05586803426887049
39,'Saxophone',3,0.026092417727722927,0.10050171513581314,0.01523790504156095,0.008406418496427847,0.059893266683816004,0.027113196183540033,0.08709917315400016,0.040510262037873175,0.022040914122422577,0.03868147249458035,0.036877603589578103,0.019457734026156758,0.028096977060451927,0.02608178197281415,0.02975155808009768,0.014728761161053455,0.024094883840831128,0.019497684054009826,0.01575570091288161,0.012041143975255244,0.014526861935892412,0.03956142836491499,0.024536920068098215,0.048549631079224505,0.020971961378206245,0.01811607280308811,0.0025954915125142777,0.010591118978085396,0.004234465960212134,0.0023778812338494165,0.019380946867071296,0.01268939839711739,0.005772786624250376,0.06041975642068521,0.056699430840724596,0.08436097132148335,0.054909629698551454,0.05366962326355418,0.03579472386388907,0.04698610603058718,0.015872107552716355,0.0647273572803223,0.027990008795003043,0.0530706899290685,0.050194764032574585,0.005806548064408386,0.0,0.02916807040306137,0.08926542446565582,0.010686980145183128,0.014973878500745115,0.01988761971640423,0.04394938715550723,0.08735724380878505,0.08118358082749143,0.032973616824568716,0.01803071292997855,0.02089076033529669,0.008458003513469268,0.015349877204627084,0.019233930542334403,0.02186856430913664,0.05183763859468446,0.015849022786530987,0.023277498967516453,0.02597744647265955,0.05943396990515446,0.007432140739744499,0.030897120779767806,0.024338860457668404,0.030984468652939207,0.0676836261775054,0.025813129796389802,0.04849981899834129,0.028462681974436563,0.03151464194399439,0.0500614862044621
39,'Saxophone',4,0.042243968115292546,0.07918778977511864,0.019828230120774087,0.02956036405594717,0.038579341323121505,0.041264205342654896,0.06633366688822832,0.027908439183196288,0.04636794151452861,0.017367547133885844,0.03152050036850184,0.015306347231951747,0.04925092261997125,0.05508987257470035,0.05409133334885202,0.04373685176293965,0.05324576156007627,0.048505774655896026,0.04492377131594299,0.03319508953477457,0.028187092228946668,0.014447599346376004,0.053545010669984405,0.01938156067616313,0.008782149730620761,0.0242007498744768,0.027021497600331526,0.026043384243586057,0.03340253636327351,0.03138597183573561,0.014478799503972213,0.01745857525584765,0.027711083028747596,0.0894278470225714,0.07785337640024392,0.11336906192336954,0.08391772030043765,0.08267771386544039,0.06480281446577527,0.0178180356275258,0.027946193118810535,0.07722472002133507,0.04043430027863447,0.031756764568373994,0.046645586230458363,0.02712047342510289,0.02916807040306137,0.0,0.06009735406259445,0.03252882147683716,0.04181504715461981,0.04889571031829043,0.06510333271502657,0.05818917340572368,0.05201551042443006,0.021124070156867774,0.011903090380575776,0.008435271594747284,0.02590966548737732,0.03650382276414641,0.04038787610185373,0.04650087727271531,0.07299158415420377,0.029286600034453946,0.006670353602831203,0.01737706498757934,0.03812004454445996,0.03644023134163069,0.05205106633928713,0.04549280601718773,0.004575641137571634,0.04790027578834833,0.003354940606671575,0.042399469181459516,0.007148756613742059,0.010200716583299886,0.0287475608437676
41,'Shakuhachi',1,0.10163766136895502,0.06775352038040482,0.07402751942409487,0.08494327863206831,0.038085732771019835,0.10065789859631737,0.07732027148539093,0.08730213243685876,0.10576163476819107,0.060559860328540584,0.09091419362216431,0.0754037012945462,0.101246460394819,0.11458361730034676,0.11350823536300612,0.10313054501660213,0.11334311562267073,0.10789946790955851,0.10502112537853743,0.08289259445437366,0.07473856252976341,0.04970399610074083,0.1129387039236469,0.04071579338643131,0.06829346308744957,0.07121268981669053,0.08710868687860684,0.08101064870897061,0.09349989042586797,0.09079508947424025,0.07457615356656666,0.07755592931844209,0.08780843709134205,0.14882154027623387,0.10949109858728397,0.17278031021721008,0.14331141355410013,0.14207140711910285,0.12433020698610298,0.04237490383720899,0.07339331691293947,0.08821132461849768,0.09982799353229695,0.0747561197394072,0.05833585163655295,0.08687467871410158,0.08926542446565582,0.06009735406259445,0.0,0.09197140598446309,0.1012087404082823,0.1082894035719529,0.11188602771638974,0.035810863297981,0.008904876643344845,0.05636739636954872,0.07129678363423825,0.06837466413035913,0.08600701954997177,0.09471347966000947,0.09552871458675338,0.10589457052637778,0.08397818875136641,0.07348542342104443,0.06606404685649368,0.07747441905017378,0.037815629211331275,0.09583392459529316,0.06303767093644976,0.09477824692945536,0.05828095581271662,0.05888688038551095,0.06345229466926602,0.05338607377862214,0.06659205950502034,0.06225034200987353,0.04638507469402184
46,'Trumpet',1,0.035964648516762364,0.11058105068226988,0.01794388656036822,0.007596992661668312,0.0702882793518932,0.03698542697257947,0.08980515467280743,0.050382492826912616,0.031913144911462014,0.04855370328361978,0.04674983437861754,0.030144714171339886,0.0174099969152688,0.022612211315883646,0.021562511872014856,0.011208030286102488,0.021371709638207625,0.01597695317905886,0.013049719394074339,0.009626742801961885,0.017359584852664627,0.046131002889881256,0.024739262323836303,0.05138927353906658,0.02907250410819498,0.02082205432189538,0.00809148863266885,0.014111849853036361,0.014155950224364064,0.011195759109826188,0.027101565769249714,0.019387939179706642,0.016459766769433504,0.05689902554573425,0.046012450695541475,0.08084024044653239,0.05138889882360048,0.05014889238860321,0.03235880100163988,0.04969208754939445,0.018578089071523626,0.06743333879912959,0.03786223958404247,0.06294292071810793,0.05371549490752555,0.006001954202091625,0.010686980145183128,0.03252882147683716,0.09197140598446309,0.0,0.009286225677782653,0.01636688884145326,0.03326240701032411,0.09006322532759233,0.0838895623462987,0.03567959834337599,0.022287918262717754,0.026951757575362913,0.019144983658652394,0.0046628970594439585,0.008546950397151276,0.013972055795878145,0.04115065844950133,0.01855500430533826,0.028229843884286714,0.036528227556693556,0.0693062006941939,0.010710351282430053,0.030001871251844014,0.013651880312485277,0.03406658384495668,0.07038960769631268,0.0339050482082807,0.05120580051714856,0.038932568323335394,0.042020959727820974,0.059941116893791564
46,'Trumpet',3,0.040201958952424094,0.11486794903783189,0.027199674854401525,0.016883218339450966,0.07457517770745518,0.04121520493484923,0.09903425995729787,0.05461227078918237,0.036142922873731775,0.05278348124588955,0.0509796123408873,0.03443161252690188,0.013123098559706808,0.01338310603139322,0.014809117479172953,0.002416349738634514,0.012142604353717196,0.006690727501276206,0.008902782579403074,0.018912968479744538,0.02664581053044728,0.05205088295527623,0.028969040286106067,0.06067549921684923,0.03335940246375696,0.03005115960638581,0.014793549554288287,0.023398075530819018,0.018442848579926053,0.015449190596266886,0.03218790341980491,0.025496354949851013,0.02074666512499549,0.04761279986795158,0.04172555233997949,0.07157979894825657,0.04210267314581784,0.04086266671082056,0.023129695717149453,0.05892119283388488,0.02782531130291718,0.07666244408362001,0.042092017546312234,0.06717269868037769,0.06300172058530822,0.015288179879874278,0.014973878500745115,0.04181504715461981,0.1012087404082823,0.009286225677782653,0.0,0.007080663163670609,0.02897550865476212,0.09929233061208276,0.09311866763078913,0.04490870362786642,0.02996579973327625,0.03337977555987253,0.023431882014214384,0.0065240865992997514,0.0057144275151574065,0.006894685808391524,0.036863760093939345,0.027784109589828687,0.03521258577081415,0.04081512591225555,0.0735474116095773,0.014942238358779267,0.03923097653633444,0.009364981956923287,0.04335280952273934,0.0796187129808031,0.038597967098073165,0.06043490580163899,0.04321946667889739,0.046307858083382974,0.06422801524935355
46,'Trumpet',4,0.042759269777285384,0.11742525986269318,0.034280338018072135,0.023963881503121575,0.07713248853231648,0.04375588876167713,0.10609829612293509,0.057152954616010276,0.038683606700559675,0.055324165072717445,0.0535202961677152,0.03698892335176316,0.010565787734845523,0.006319069865755997,0.01226843365234505,0.005212103348880548,0.00594707368401956,0.0010566693412667506,0.011460093404264363,0.025993631643415147,0.03372647369411789,0.05913154611894683,0.031509724112933964,0.06775616238051985,0.04011356058766966,0.03711519577202303,0.0218742127179589,0.030478738694489624,0.021000159404787343,0.01800650142112817,0.03926856658347552,0.03257701811352162,0.02330397594985678,0.04053213670428098,0.0391682415151182,0.06451576278261935,0.035022009982147224,0.03378200354714995,0.020200423426802668,0.0659852289995221,0.03490597446658779,0.08372648024925722,0.044632701373140134,0.0697133825072056,0.07008238374897881,0.02236884304354489,0.01988761971640423,0.04889571031829043,0.1082894035719529,0.01636688884145326,0.007080663163670609,0.0,0.026431114278714973,0.10636041498059993,0.10018270379642635,0.05197273979350364,0.037029835898913475,0.040460438723543136,0.025989192839075675,0.013588122764936974,0.012778463680794628,0.004337374983530237,0.03998974423040136,0.034848145755465916,0.042276621936451375,0.04337243673711683,0.0761047224344386,0.017499549183640554,0.04629501270197167,0.01356393943593344,0.05043347268640994,0.08668274914644032,0.04567863026174377,0.06749894196727621,0.045776777503758685,0.04886516890824425,0.06678532607421485
46,'Trumpet',5,0.06917746760718622,0.143843457692594,0.04527510259425247,0.03554296865907939,0.1035506863622173,0.0701870030403921,0.10970783671618607,0.08358406889472525,0.06511472097927465,0.08175527935143241,0.07995141044643019,0.06340712118166399,0.015934346333834972,0.02508893149937409,0.014197829075409557,0.03138814784417739,0.0323652715139204,0.02748778361998173,0.037878291234165196,0.03190824318025199,0.03732309783855473,0.07939340990020537,0.05794083839164895,0.07680528270383503,0.06233491111851908,0.04095398130612455,0.04135389564299296,0.041556271494015855,0.04741835723468818,0.04442469925102901,0.06036397277957383,0.052650346190030756,0.04972217377975761,0.03693551255984414,0.01275004368521736,0.060906222189368364,0.03142538583771038,0.03018537940271311,0.0466186212567035,0.07561381794247182,0.038502598611024626,0.0873360208425082,0.07106381565185511,0.09614449678592057,0.07367900789341565,0.03823331666668526,0.04394938715550723,0.06510333271502657,0.11188602771638974,0.03326240701032411,0.02897550865476212,0.026431114278714973,0.0,0.11188886092162216,0.10379224438967734,0.05558228038675463,0.05548949433053039,0.06021416458568701,0.052407390668976504,0.028624625252687833,0.024746147757582077,0.022144828378142786,0.04359928482365235,0.0384576863487169,0.06143141995209935,0.06979063456701767,0.10252292026433941,0.04391774701354139,0.04990455329522265,0.019676225940088877,0.06052769157745493,0.09029228973969132,0.06716745521860482,0.0711084825605272,0.07219497533365951,0.07528336673814509,0.09320352390411568
46,'Trumpet',6,0.09972878404614745,0.031963465016906015,0.07211933876722411,0.08303509797519755,0.03617755211414906,0.09872891000496441,0.11311032684888973,0.0853731438455058,0.10383264617683813,0.058630871737187625,0.08898520503081135,0.07349552063767543,0.09931747180346605,0.11267543664347597,0.11160005470613533,0.10120155642524915,0.11143493496579994,0.10597047931820554,0.10311294472166666,0.08098441379750289,0.07516019277601868,0.047795815443870064,0.11100971533229392,0.03880761272956054,0.0663852824305788,0.07097740983513821,0.08520050622173607,0.07910246805209982,0.09159170976899718,0.08888690881736948,0.07266797290969589,0.07564774866157133,0.08590025643447129,0.14689255168488088,0.12463003636090535,0.17087212956033934,0.14138242496274717,0.14014241852774986,0.12242202632923221,0.040445915245856015,0.0747535488215285,0.12400137998199649,0.09789900494094399,0.07282713114805422,0.09414671493453396,0.08496649805723079,0.08735724380878505,0.05818917340572368,0.035810863297981,0.09006322532759233,0.09929233061208276,0.10636041498059993,0.11188886092162216,0.0,0.04469493200684365,0.06790073011752919,0.06936779504288529,0.06646648347348837,0.08409883889310099,0.09278449106865651,0.09359972599540041,0.10396558193502482,0.1197682441148652,0.07606325999511536,0.06413505826514072,0.07556623839330302,0.03590744855446049,0.09391962391317309,0.09882772629994856,0.09284925833810238,0.05637277515584584,0.09467693574900975,0.06154411401239524,0.08917612914212093,0.06468387884814958,0.060342161353002764,0.04447689403715107
46,'Trumpet',7,0.09355512106485385,0.07665839702374966,0.06594567578593048,0.07686143499390392,0.036365625693372976,0.09253434260903674,0.06842648541692947,0.07914127807949937,0.0976066246701542,0.052399005971181196,0.08276993520299866,0.06732185765638181,0.09308560603745959,0.10650177366218234,0.10542639172484174,0.09497060044754581,0.10526127198450634,0.09974481927893737,0.09693928174037304,0.07481075081620928,0.06665671889159902,0.041622152462576445,0.10478050725777989,0.03263394974826692,0.060211619449285186,0.06306750802440332,0.07902684324044244,0.07292880507080622,0.08541804678770358,0.08271324583607587,0.06649430992840227,0.0694740856802777,0.07972659345317766,0.14066280367763392,0.10133024422992461,0.16469846657904572,0.13515055919674077,0.13391055276174346,0.11624836334793859,0.03421404947984959,0.06531147327477509,0.07931759479858377,0.09166713917493756,0.0665952653820478,0.049509985712403115,0.07879283507593719,0.08118358082749143,0.05201551042443006,0.008904876643344845,0.0838895623462987,0.09311866763078913,0.10018270379642635,0.10379224438967734,0.04469493200684365,0.0,0.04820996400292271,0.06315286789751288,0.06029282049219473,0.07792517591180738,0.08659458103148938,0.08740424011563173,0.0977367816678932,0.07507813412619309,0.06533455804096044,0.05790608185997498,0.0693925754120094,0.03533785959549509,0.08774596093187947,0.054132794293104906,0.08661876436049291,0.05019911217455223,0.0499820037421661,0.055370451031101636,0.04451490874472087,0.05851021586685595,0.054168498371709145,0.03830323105585745
