% Distances between instruments for pitch 81 (A5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 5 (Banjolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 19 (DungDkarTrumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
34,'Organ',6,0.0359503612123755,0.09242841936565026,0.03751772870078185,0.029025276445179788,0.031007002806842595,0.028723722828997603,0.07000614362219972,0.06899239095100891,0.04617038451904406,0.016681180099484286,0.06287730118050917,0.06089530641851538,0.016463029919597815,0.027228822341512037,0.037487072224290506,0.02595866808752234,0.040005606966257545,0.039628596811221155,0.027424717907627197,0.026476256289134182,0.03493414528875979,0.025042527469667758,0.018757494822519136,0.031108291370454236,0.022402947404114155,0.0564082525370651,0.01896865737044258,0.05561942866568048,0.032134378363059914,0.03329641418743048,0.012283316851000087,0.005531952611633385,0.005450354696961511,0.011577570951891006,0.023843375034977687,0.022290739489280665,0.0,0.04688331164596126,0.04919721540794585,0.07037927695379319,0.048893797865067146,0.04894098413019073,0.03554184945010333,0.04521413758097653,0.019786775115762902,0.01934846957899162,0.024707174016415808,0.025540967185570678,0.0556035049620478,0.02530124762683332,0.026563440412881723,0.02635782701217357,0.03043851772709284,0.0941075393884961,0.07818792306591077,0.046671860372184654,0.02390740742161929,0.032004320471890425,0.019066086156499438,0.09838852614220923,0.06253643441691509,0.02457105227486031,0.011498548466198485,0.011324785485751365,0.05951475953025582,0.05846856917743796,0.03575118107619472,0.021940848604921487,0.023819122628890604,0.036400868608384075,0.007454194090278819,0.011563304140254436,0.027855361054952277,0.0594510905799605,0.018672715556789354,0.018124911504266775,0.024599430792883598,0.02526511397907838,0.027069231816690065,0.011802056550209467,0.07099478588349209,0.02304014998923387,0.030410549279966403,0.04960551143593702,0.06273798064210331
36,'Piano',1,0.08197447573274519,0.11279965846760857,0.0577594825992723,0.07505462878581945,0.07703394358005822,0.06252700613176682,0.1160225386120393,0.08926916336115381,0.09217858054644677,0.03687707415579247,0.10888924314720998,0.08105854000367935,0.03662626350476179,0.07318083087674844,0.05766407150304892,0.07277223952093739,0.03412765594839424,0.04468725416401013,0.030106254170565856,0.03827313859978947,0.07613475559820855,0.041386057191554325,0.04710522620219054,0.0774171937608822,0.0685125547743012,0.10277554274707969,0.027929384791936934,0.10161654490892824,0.07901769000902117,0.07919414647830934,0.059123635495598244,0.052415264257594636,0.04483556376809633,0.057468638845145026,0.07072668668093894,0.06878794651564035,0.04688331164596126,0.0,0.002313903761984593,0.023513028212445927,0.002010486219105895,0.002057672484229473,0.011341462195857918,0.09110520547423055,0.03995266291950569,0.03951170316415559,0.04487040760157978,0.04570420077073464,0.10248681660800907,0.0696699784610157,0.07246219178701628,0.07324113865813482,0.07667923481573512,0.140051983718657,0.06942565248991954,0.03372453030689268,0.04765665034270694,0.07797469777739323,0.04671542572930073,0.1443130061277049,0.10842750231016912,0.07046212016811433,0.057399696288565366,0.05820809713171262,0.07967799311541979,0.10202029243156507,0.07914825743519714,0.05388242500979842,0.036291613797440364,0.04416031545663227,0.05311854455818643,0.05748238628222546,0.07456912602039645,0.10547984148731337,0.06458511645340376,0.06358037199724538,0.03696173598965575,0.07201114289490453,0.0729602997099441,0.05868536819617071,0.11688585377674611,0.06983094211610606,0.07729386092592766,0.09564169458881279,0.10862904853535733
36,'Piano',2,0.08428837949472978,0.11511356222959314,0.060073386361256885,0.07736853254780403,0.07934784734204281,0.06484090989375141,0.1183364423740239,0.0915830671231384,0.09449248430843137,0.039190977917777065,0.11120314690919454,0.08334984308286482,0.03893609612583059,0.07549473463873303,0.05997797526503351,0.07508614328292199,0.03641567041676314,0.04700115792599472,0.03242015793255045,0.040587042361774066,0.07844865936019314,0.04367800355685967,0.049419129964175135,0.07973109752286679,0.07082645853628579,0.10508944650906428,0.030228558037503267,0.10393044867091283,0.08133159377100575,0.08150805024029394,0.06143753925758285,0.05472916801957923,0.047149467530080924,0.059782094263452656,0.07304059044292353,0.07110185027762495,0.04919721540794585,0.002313903761984593,0.0,0.021229071833180787,0.00030341754287869767,0.00025623127775512006,0.013655365957842511,0.09339779248170904,0.042266566681490286,0.041804677352257895,0.04717918801483665,0.04799959004989596,0.10480072036999366,0.0719838822230003,0.07477609554900087,0.07555504242011941,0.07899313857771971,0.14236588748064158,0.07173955625190413,0.03603843406887727,0.0499490342441918,0.08028860153937782,0.04902932949128532,0.1466269098896895,0.11072144777780069,0.07276949752952723,0.05971360005054996,0.06052200089369722,0.0819833263237609,0.10433419619354967,0.08144123583063902,0.056175657436840505,0.03860551755942496,0.046474219218616865,0.055432448320171024,0.059796290044210054,0.07688302978238104,0.10779374524929798,0.06689902021538835,0.06586432837651053,0.03927563975164034,0.0743250466568891,0.07524425608920922,0.06099927195815532,0.1191923165223675,0.07214484587809065,0.07960776468791224,0.09795559835079738,0.1109310573699287
36,'Piano',3,0.10547044104057712,0.1362956237754405,0.08125544790710422,0.09855059409365137,0.10052990888789015,0.08602297143959875,0.1395185039198712,0.11276512866898575,0.11567454585427871,0.0603730394636244,0.1323852084550419,0.10457156821612529,0.060139291717207714,0.09667679618458037,0.0811633340219004,0.09626820482876931,0.05764068416084017,0.06818321947184205,0.05360221947839778,0.061769103907621394,0.09963072090604048,0.06489908540400026,0.07060119151002248,0.10091315906871413,0.09200852008213313,0.12627150805491164,0.05144241300438287,0.12511251021676018,0.1025136553168531,0.10270051029313043,0.08261960080343018,0.07591122956542658,0.06833152907592827,0.08098166705759095,0.09422265198877088,0.09228391182347229,0.07037927695379319,0.023513028212445927,0.021229071833180787,0.0,0.021529564723515957,0.021483273743135554,0.03483742750368985,0.1146182336866765,0.06346303691337281,0.06302473137660151,0.06838343581402571,0.06921722898318057,0.12598278191584097,0.09316594376884764,0.09596753651858168,0.09673710396596676,0.10017520012356705,0.16354794902648892,0.09292161779775147,0.057222926988003166,0.07116967855515287,0.10147066308522516,0.07021139103713266,0.16780897143553683,0.13194053052261503,0.09397514838056026,0.08090264457189844,0.08170406243954455,0.10319102132786573,0.1255260782899892,0.10266128564764306,0.07739545322224434,0.05978757910527229,0.06765628076446421,0.07661450986601835,0.0809783515900574,0.09806509132822837,0.1289758067951453,0.08808108176123568,0.08709340020969132,0.060457701297487676,0.09550710820273645,0.09647332792239001,0.08218133350400265,0.14039888198919204,0.093326907423938,0.10078982623375958,0.11913765989664472,0.1321420767478033
36,'Piano',4,0.08398496195185108,0.11481014468671445,0.0597699688183782,0.07706511500492534,0.07904442979916411,0.06453749235087271,0.11803302483114515,0.09127964958025969,0.09418906676555266,0.03888756037489837,0.11089972936631586,0.08304642553998612,0.0386326785829519,0.07519131709585435,0.05967455772215482,0.07478272574004328,0.03611225287388444,0.046697740383116026,0.03211674038967175,0.040283624818895365,0.07814524181731446,0.043374586013980976,0.04911571242129644,0.0794276799799881,0.0705230409934071,0.10478602896618557,0.02992514049462457,0.10362703112803413,0.08102817622812707,0.08120463269741525,0.06113412171470414,0.054425750476700535,0.04684604998720223,0.05947867672057396,0.07273717290004483,0.07079843273474624,0.048893797865067146,0.002010486219105895,0.00030341754287869767,0.021529564723515957,0.0,4.718626512357763e-05,0.013351948414963816,0.09309437493883034,0.04196314913861158,0.0415012598093792,0.04687577047195795,0.04769617250701726,0.10449730282711496,0.0716804646801216,0.07447267800612219,0.07525162487724073,0.07868972103484101,0.1420624699377629,0.07143613870902543,0.03573501652599858,0.0496456167013131,0.07998518399649913,0.04872591194840662,0.1463234923468108,0.11041803023492198,0.07246607998664852,0.059410182507671265,0.06021858335081851,0.0816799087808822,0.10403077865067095,0.08113781828776033,0.05587223989396181,0.03830210001654626,0.04617080167573817,0.055129030777292316,0.05949287250133136,0.07657961223950234,0.1074903277064193,0.06659560267250965,0.06556383548617535,0.03897222220876165,0.07402162911401042,0.07494376319887407,0.06069585441527661,0.1188888989794888,0.07184142833521197,0.07930434714503355,0.0976521808079187,0.11062763982705
36,'Piano',5,0.08403214821697465,0.11485733095183802,0.05981715508350177,0.07711230127004892,0.07909161606428768,0.06458467861599629,0.11808021109626876,0.09132683584538327,0.09423625303067625,0.038934746640021944,0.11094691563143944,0.0830936118051097,0.03867986484807547,0.07523850336097793,0.05972174398727839,0.07482991200516687,0.03615943913900802,0.0467449266482396,0.03216392665479533,0.040330811084018946,0.07819242808243802,0.04342177227910455,0.04916289868642002,0.07947486624511169,0.07057022725853067,0.10483321523130916,0.029972326759748147,0.10367421739315773,0.08107536249325065,0.08125181896253882,0.061181307979827716,0.05447293674182411,0.046893236252325804,0.05952586298569753,0.07278435916516841,0.07084561899986982,0.04894098413019073,0.002057672484229473,0.00025623127775512006,0.021483273743135554,4.718626512357763e-05,0.0,0.013399134680087391,0.09314156120395393,0.04201033540373516,0.04154844607450278,0.04692295673708152,0.047743358772140844,0.10454448909223853,0.07172765094524518,0.07451986427124575,0.0752988111423643,0.07873690729996459,0.1421096562028865,0.07148332497414901,0.03578220279112215,0.04969280296643669,0.0800323702616227,0.04877309821353019,0.1463706786119344,0.11046521650004555,0.07251326625177211,0.05945736877279484,0.06026576961594209,0.0817270950460058,0.10407796491579453,0.08118500455288391,0.055919426159085385,0.03834928628166984,0.046217987940861745,0.055176217042415904,0.059540058766454934,0.0766267985046259,0.10753751397154288,0.06664278893763323,0.06561012646655577,0.03901940847388522,0.074068815379134,0.07499005417925446,0.060743040680400186,0.11893608524461237,0.07188861460033553,0.07935153341015713,0.09769936707304228,0.11067482609217356
36,'Piano',6,0.07063301353688727,0.10145819627175064,0.04645817534754817,0.06371316658996153,0.0656924813842003,0.0511855439359089,0.10468107641618137,0.07793283759777522,0.08083866547390044,0.025621626746250608,0.09754778095135204,0.0698357530652817,0.025403476566364134,0.06189710329636842,0.04642751887105683,0.061430777325079476,0.03019159182424427,0.033345791968152204,0.018790527250250263,0.027018321647697855,0.06481776582745132,0.03016327025315668,0.035763764006332625,0.06607573156502429,0.05717109257844328,0.09143408055122176,0.016706597853539285,0.09028770962053685,0.06767622781316325,0.06796469514228685,0.04778217329974033,0.04107380206173672,0.033494101572238415,0.04624585190674738,0.059385224485081024,0.057446484319782436,0.03554184945010333,0.011341462195857918,0.013655365957842511,0.03483742750368985,0.013351948414963816,0.013399134680087391,0.0,0.07988241853583292,0.02872722176252922,0.028288916225757937,0.03364762066318213,0.034481413832337,0.09114535441215114,0.05832851626515778,0.0612317213677381,0.061899676462276905,0.06533777261987721,0.12877582034335247,0.06837390792389748,0.036857845230171375,0.036433863404309284,0.0666726014267468,0.035373963533442805,0.13305680709706563,0.09720471537177149,0.059239333229716695,0.04616682942105486,0.0468666349358547,0.06845520617702214,0.09079026313914562,0.06792547049679948,0.04265963807140077,0.025002918786157003,0.032919381350104214,0.0418395346055248,0.04623158509511081,0.06322766382453852,0.09413837929145547,0.05334099651164573,0.052357585058847744,0.02566909790194674,0.0606696806990466,0.06173751277154644,0.0473439060003128,0.10566306683834847,0.058489479920248146,0.06595239873006974,0.08430023239295488,0.09740626159695968
36,'Piano',7,0.030427797532622175,0.095789843821958,0.04074966795362175,0.016188861135796744,0.024463747071555974,0.029086699560256248,0.05222339987739159,0.07225934871550327,0.0382651495638101,0.0542607917895823,0.0249327334565644,0.0640274086035227,0.05447894196946878,0.019035970592666533,0.040654256857398374,0.019255469493454195,0.056982122064945906,0.0467725304285013,0.06109189128558265,0.05286409688813506,0.030904002183404847,0.04971978892484938,0.04448488474067456,0.026972616446901798,0.02281119017686238,0.045288480681074654,0.06317582068229362,0.03109564064752829,0.032637684384423736,0.011917723393546064,0.03293082072997645,0.040720062023669096,0.04752388898743134,0.03363656662908553,0.026389924891779198,0.02292339809169587,0.04521413758097653,0.09110520547423055,0.09339779248170904,0.1146182336866765,0.09309437493883034,0.09314156120395393,0.07988241853583292,0.0,0.05115519677330369,0.05159350231007497,0.04623479787265078,0.045401004703495916,0.02157798022808152,0.022448613859837527,0.018650697168094813,0.01934125934464735,0.014775619853883697,0.048968094998932545,0.07412031440356638,0.05739530669867332,0.04344875823751724,0.0163033407897843,0.04457254237058403,0.08720729707776692,0.01732365529609164,0.020643085306116225,0.03371558911477805,0.03408753707682675,0.06265960791612576,0.05435146559374521,0.03160590977193748,0.03722278046443215,0.05487949974967591,0.046963037185728695,0.038042883930308115,0.033650833440722096,0.0291744315159434,0.05306338599285148,0.02654142202418719,0.027540242969299116,0.054213320633886175,0.019949023601898156,0.018154676939798473,0.033610356291618425,0.0555611435527632,0.02718581268145452,0.029572090398248752,0.04681596944244728,0.037260695283497805
36,'Piano',8,0.05334667483339239,0.07284699554810288,0.017806819679766613,0.03510196586631376,0.04738262437232618,0.04802675440984577,0.07606987569253361,0.04931650044164813,0.052225917626941086,0.0031055950162786144,0.06893658022770427,0.04110853130275248,0.003330470555659682,0.03322816795724277,0.017711408583543236,0.032819576601431706,0.05880279254789204,0.05877770729255769,0.04631218925260081,0.04530281766588382,0.05382287948417506,0.04383971305130224,0.03803693165420935,0.04989149374767201,0.0308384958356151,0.06282287982757401,0.01203800864398701,0.061663881989422555,0.03906502708951549,0.039241483558803664,0.01917097257609256,0.017041321298254263,0.025237129812724413,0.026877978787843506,0.03077402376143326,0.02883528359613467,0.019786775115762902,0.03995266291950569,0.042266566681490286,0.06346303691337281,0.04196314913861158,0.04201033540373516,0.02872722176252922,0.05115519677330369,0.0,0.00046188932923237725,0.004920398900652907,0.005754192069807776,0.06253415368850337,0.04508802274259622,0.0325095288675106,0.03328847573862914,0.03672657189622943,0.10009932079915133,0.0970391917043366,0.06548102326657576,0.04270459300325378,0.03922221809055451,0.0380433801452093,0.10436034320819922,0.06847749360924225,0.030512111467187467,0.028909624631748298,0.018255434212206934,0.03972798441449292,0.07727034289451543,0.054548366657829216,0.04073803418655597,0.042679562064831984,0.05521354713957016,0.02630494846759847,0.022015099316132252,0.03461646310089076,0.06552717856780771,0.03110711557716735,0.03692209708590126,0.04346381330525063,0.03205847997539884,0.03301029100901722,0.018732705276665037,0.07849011608847543,0.029878279196600382,0.03734119800642197,0.05568903166930712,0.06867903983443047
36,'Piano',9,0.052908369296621106,0.07330888487733525,0.01826870900899899,0.03556385519554614,0.046944318835554895,0.047588448873074486,0.07653176502176598,0.049778389770880505,0.05268780695617346,0.002667289479507331,0.06939846955693665,0.04154683683952376,0.002885439659393805,0.033690057286475145,0.018173297912775613,0.033281465930664084,0.05834090321865965,0.05833940175578641,0.04587388371582953,0.04486451212911254,0.05338457394740378,0.043377823722069865,0.03759862611743807,0.04945318821090073,0.030400190298843815,0.06328476915680638,0.011582318372218655,0.06212577131865493,0.03952691641874786,0.03970337288803604,0.019632861905324938,0.01660301576148298,0.02479882427595313,0.02643657068881644,0.031235913090665635,0.029297172925367043,0.01934846957899162,0.03951170316415559,0.041804677352257895,0.06302473137660151,0.0415012598093792,0.04154844607450278,0.028288916225757937,0.05159350231007497,0.00046188932923237725,0.0,0.005374510662578742,0.006194912697638062,0.06299604301773574,0.04464971720582494,0.03297141819674298,0.03375036506786152,0.037188461225461815,0.1005612101283837,0.0966008861675653,0.06504271772980448,0.042242703674021394,0.03878391255378323,0.03760507460843802,0.1048222325374316,0.06891677042554278,0.030964820177269325,0.02847131909497701,0.01871732354143931,0.04017864897150301,0.07683203735774415,0.05408648153593642,0.040276403096263375,0.04224125652806071,0.054775241602798876,0.02586664293082719,0.021576793779360972,0.03507835243012313,0.06598906789704008,0.03066881004039607,0.03646020775666888,0.04302550776847935,0.03252036930463121,0.0334485965457885,0.019194594605897414,0.07804171531676213,0.030340168525832763,0.037803087335654344,0.056150920998539494,0.0691263800176708
36,'Piano',10,0.0582670737340453,0.06793437421475651,0.012894198346420247,0.0301893445329674,0.05230302327297909,0.05294715331049868,0.07115725435918724,0.044403879108301764,0.047313296293594716,0.00802599391693152,0.06402395889435791,0.036188132402099574,0.008244144096817995,0.028315546623896404,0.012798787250196871,0.027906955268085343,0.0637154138812384,0.06369810619321059,0.05123258815325372,0.05022321656653672,0.058743278384827964,0.04875233438464862,0.04295733055486226,0.05481189264832492,0.035758894736268004,0.05791025849422763,0.016950629977333376,0.0567512606560762,0.03415240575616912,0.0343288622254573,0.02404289353753969,0.02196172019890717,0.03015752871337732,0.03179527512624063,0.025861402428086894,0.023922662262788302,0.024707174016415808,0.04487040760157978,0.04717918801483665,0.06838343581402571,0.04687577047195795,0.04692295673708152,0.03364762066318213,0.04623479787265078,0.004920398900652907,0.005374510662578742,0.0,0.000833793169154869,0.05762153235515701,0.050008421643249125,0.027596907534164234,0.028375854405282775,0.03181395056288307,0.09518669946580495,0.1019595906049895,0.07040142216722867,0.047617214336600135,0.04414261699120742,0.042963779045862203,0.09944772187485285,0.06355709470858935,0.026767847151860064,0.0338300235324012,0.017898795243634663,0.034807585513840014,0.08219074179516833,0.05946098799117557,0.045650655519902335,0.04759996096548489,0.06013394604022307,0.031225347368251374,0.02693549821678516,0.029703841767544394,0.060614557234461346,0.03602751447782026,0.04183471841924763,0.04838421220590353,0.0330810800278055,0.028089892108364312,0.02133154831924095,0.0834027374218218,0.024965657863254023,0.0324285766730756,0.05077641033596075,0.06510674306360643
36,'Piano',11,0.05910086690320016,0.06711397217969718,0.012073796311360928,0.029368942497908074,0.053136816442133965,0.05378094647965354,0.07033685232412791,0.04358347707324244,0.046492894258535394,0.00885978708608639,0.06320355685929858,0.035354339232944704,0.009077937265972863,0.02749514458883708,0.011978385215137553,0.027086553233026025,0.06453581591629771,0.06453189936236546,0.05206638132240859,0.0510570097356916,0.05957707155398284,0.049572736419707934,0.04379112372401713,0.055645685817479786,0.036592687905422874,0.057089856459168316,0.017774815978797712,0.05593085862101688,0.0333320037211098,0.03350846019039798,0.02487668670669456,0.02279551336806204,0.03099132188253219,0.0326290682953955,0.025041000393027573,0.023102260227728984,0.025540967185570678,0.04570420077073464,0.04799959004989596,0.06921722898318057,0.04769617250701726,0.047743358772140844,0.034481413832337,0.045401004703495916,0.005754192069807776,0.006194912697638062,0.000833793169154869,0.0,0.05680113032009768,0.050842214812403995,0.026776505499104916,0.027555452370223457,0.03099354852782375,0.09436629743074565,0.10279338377414438,0.07123521533638354,0.04843761637165946,0.044976410160362294,0.043797572215017073,0.09862731983979352,0.06272330153943446,0.027600237269170953,0.03466381670155607,0.018732588412789533,0.033983736273864945,0.0830245349643232,0.06028139002623489,0.04647105755496165,0.04843375413463976,0.060967739209377945,0.032059140537406244,0.02776929138594003,0.028883439732485073,0.05979415519940202,0.03686130764697513,0.042655120454306944,0.0492180053750584,0.03391487319696037,0.027256098939209442,0.02216534148839582,0.08423421292334117,0.0241452558281947,0.03160817463801629,0.04995600830090143,0.06593376465407579
37,'Pinkillo',1,0.020512340875263876,0.11713850177873908,0.06222781111387068,0.027432187822189615,0.02545287302795085,0.039959810476242245,0.07365473625438146,0.09370247336409775,0.05970468490323683,0.06560974245221658,0.008097441957337975,0.08560538883160422,0.06586462424416306,0.04053169342425955,0.06219715463737934,0.029714577087071665,0.06838504995323051,0.05779956244399894,0.07238056243744322,0.06421367800821959,0.026352061009800504,0.06112271681313399,0.055381590405818505,0.025069622847126855,0.03397426183370786,0.0663689218378895,0.07457216233249038,0.05254625577110996,0.05299148853544703,0.02329267012969971,0.04336318111241081,0.05028578366586376,0.05765125283991273,0.045018626106541004,0.035955646533973866,0.03369887009236871,0.0556035049620478,0.10248681660800907,0.10480072036999366,0.12598278191584097,0.10449730282711496,0.10454448909223853,0.09114535441215114,0.02157798022808152,0.06253415368850337,0.06299604301773574,0.05762153235515701,0.05680113032009768,0.0,0.032816838146993356,0.034368182981609964,0.039732590544315355,0.03488689129320089,0.04178134719072524,0.054301486391698545,0.06876228630111637,0.054851686125801845,0.024512118830615826,0.05577139087870834,0.10873054845910068,0.026653174113964683,0.03203122284046643,0.045087120319443695,0.04427871947629644,0.08422484194334466,0.034582132503225727,0.023359484539354627,0.04862506293315314,0.06619520281056869,0.05832650115137678,0.04936827204982263,0.045004430325783586,0.04990839791732867,0.07448236645232803,0.037901700154605304,0.03894317085758372,0.06552508061835331,0.03047567371310454,0.030396005432770063,0.04380144841183834,0.03580649383262872,0.04714201808545241,0.04982306741241599,0.06822751765640094,0.017510499474413348
